"tourney","Division","Round","Date","game_id","mT1P1","mT1P2","mT2P1","mT2P2","mT1_result","mT1_score","mT2_score"
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,976,"CAMILLE ANDERSON","ELENI THANOPOULOU","STEF DING","TIFF DING",1,21,11
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,977,"SARAH ALLEN","KARAH HUI","MADISON WEST","MARIKA KORPINEN",1,21,13
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,978,"NICOLE FATT","RUTH TROUGHTON","BECCA GRAHAM","ALLI KAUFFMAN ROGERS",0,16,21
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,979,"KRISTA SHROCK","JACQUELINE YOO","HAZEL MITRIK","JENELLE DUMAIS",1,21,15
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,980,"OLIVIA JENKI","ALI JENKI","ELENI THANOPOULOU","CAMILLE ANDERSON",1,21,13
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,981,"ALLIE FOSTER","KATIE PIERSON","STEF DING","TIFF DING",1,21,11
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,982,"JOELLE NGUYEN","TORI FARLOW","LIV BATES","ALORA THOMPSON",1,21,15
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,983,"SARAH ALLEN","KARAH HUI","JACQUELINE YOO","KRISTA SHROCK",0,22,24
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,984,"NICOLE FATT","RUTH TROUGHTON","DELANIE RABER","AUDREY SUMMERS",1,21,13
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,985,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","HAZEL MITRIK","JENELLE DUMAIS",1,21,10
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,986,"OLIVIA JENKI","ALI JENKI","TORI FARLOW","JOELLE NGUYEN",1,21,11
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,987,"ALLIE FOSTER","KATIE PIERSON","ELENI THANOPOULOU","CAMILLE ANDERSON",1,21,13
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,988,"ALORA THOMPSON","LIV BATES","STEF DING","TIFF DING",0,17,21
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,989,"NICOLE FATT","RUTH TROUGHTON","MADISON WEST","MARIKA KORPINEN",1,21,17
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,990,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","JACQUELINE YOO","KRISTA SHROCK",1,21,8
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,991,"JENELLE DUMAIS","HAZEL MITRIK","DELANIE RABER","AUDREY SUMMERS",0,21,23
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,992,"OLIVIA JENKI","ALI JENKI","KATIE PIERSON","ALLIE FOSTER",1,21,12
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,993,"JOELLE NGUYEN","TORI FARLOW","STEF DING","TIFF DING",1,21,17
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,994,"CAMILLE ANDERSON","ELENI THANOPOULOU","LIV BATES","ALORA THOMPSON",1,21,9
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,995,"SARAH ALLEN","KARAH HUI","BECCA GRAHAM","ALLI KAUFFMAN ROGERS",0,24,25
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,996,"KRISTA SHROCK","JACQUELINE YOO","DELANIE RABER","AUDREY SUMMERS",1,21,7
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,997,"MARIKA KORPINEN","MADISON WEST","HAZEL MITRIK","JENELLE DUMAIS",0,15,21
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,998,"SARAH ALLEN","KARAH HUI","RUTH TROUGHTON","NICOLE FATT",1,21,16
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,999,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","DELANIE RABER","AUDREY SUMMERS",1,21,10
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","POOL",22-04-09,1000,"KRISTA SHROCK","JACQUELINE YOO","MADISON WEST","MARIKA KORPINEN",1,21,8
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1001,"CAMILLE ANDERSON","ELENI THANOPOULOU","STEF DING","TIFF DING",1,21,18
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1002,"CAMILLE ANDERSON","ELENI THANOPOULOU","STEF DING","TIFF DING",1,21,19
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1003,"SARAH ALLEN","KARAH HUI","LIV BATES","ALORA THOMPSON",1,21,19
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1004,"SARAH ALLEN","KARAH HUI","LIV BATES","ALORA THOMPSON",1,21,16
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1005,"KRISTA SHROCK","JACQUELINE YOO","DELANIE RABER","AUDREY SUMMERS",1,21,9
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1006,"KRISTA SHROCK","JACQUELINE YOO","DELANIE RABER","AUDREY SUMMERS",1,21,15
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1007,"JOELLE NGUYEN","TORI FARLOW","HAZEL MITRIK","JENELLE DUMAIS",1,21,11
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1008,"JOELLE NGUYEN","TORI FARLOW","HAZEL MITRIK","JENELLE DUMAIS",1,21,17
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1009,"NICOLE FATT","RUTH TROUGHTON","MADISON WEST","MARIKA KORPINEN",1,21,14
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-09,1010,"NICOLE FATT","RUTH TROUGHTON","MADISON WEST","MARIKA KORPINEN",1,22,20
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-09,1011,"OLIVIA JENKI","ALI JENKI","ELENI THANOPOULOU","CAMILLE ANDERSON",0,15,21
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-09,1012,"OLIVIA JENKI","ALI JENKI","ELENI THANOPOULOU","CAMILLE ANDERSON",1,21,16
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-09,1013,"OLIVIA JENKI","ALI JENKI","ELENI THANOPOULOU","CAMILLE ANDERSON",1,21,9
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-09,1014,"SARAH ALLEN","KARAH HUI","JACQUELINE YOO","KRISTA SHROCK",1,21,13
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-09,1015,"SARAH ALLEN","KARAH HUI","JACQUELINE YOO","KRISTA SHROCK",1,25,23
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-09,1016,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","TORI FARLOW","JOELLE NGUYEN",1,21,11
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-09,1017,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","TORI FARLOW","JOELLE NGUYEN",1,21,17
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-09,1018,"ALLIE FOSTER","KATIE PIERSON","RUTH TROUGHTON","NICOLE FATT",1,21,18
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-09,1019,"ALLIE FOSTER","KATIE PIERSON","RUTH TROUGHTON","NICOLE FATT",1,21,17
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","SEMI-FINALS",22-04-09,1020,"OLIVIA JENKI","ALI JENKI","KARAH HUI","SARAH ALLEN",0,19,21
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","SEMI-FINALS",22-04-09,1021,"OLIVIA JENKI","ALI JENKI","KARAH HUI","SARAH ALLEN",1,21,16
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","SEMI-FINALS",22-04-09,1022,"OLIVIA JENKI","ALI JENKI","KARAH HUI","SARAH ALLEN",1,21,19
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","SEMI-FINALS",22-04-09,1023,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","KATIE PIERSON","ALLIE FOSTER",1,1,0
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","SEMI-FINALS",22-04-09,1024,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","KATIE PIERSON","ALLIE FOSTER",1,1,0
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","1ST PLACE",22-04-09,1025,"OLIVIA JENKI","ALI JENKI","BECCA GRAHAM","ALLI KAUFFMAN ROGERS",1,21,16
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","1ST PLACE",22-04-09,1026,"OLIVIA JENKI","ALI JENKI","BECCA GRAHAM","ALLI KAUFFMAN ROGERS",1,21,18
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","3RD PLACE",22-04-09,1027,"ALLIE FOSTER","KATIE PIERSON","KARAH HUI","SARAH ALLEN",0,0,2
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","P5: SEMI-FINALS",22-04-09,1028,"KRISTA SHROCK","JACQUELINE YOO","ELENI THANOPOULOU","CAMILLE ANDERSON",0,19,21
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","P5: SEMI-FINALS",22-04-09,1029,"NICOLE FATT","RUTH TROUGHTON","TORI FARLOW","JOELLE NGUYEN",1,1,0
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","5TH PLACE",22-04-09,1030,"CAMILLE ANDERSON","ELENI THANOPOULOU","RUTH TROUGHTON","NICOLE FATT",1,21,11
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","P9: QUARTER-FINALS",22-04-09,1031,"AUDREY SUMMERS","DELANIE RABER","LIV BATES","ALORA THOMPSON",0,11,21
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","P9: SEMI-FINALS",22-04-09,1032,"TIFF DING","STEF DING","LIV BATES","ALORA THOMPSON",1,1,0
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","P9: SEMI-FINALS",22-04-09,1033,"JENELLE DUMAIS","HAZEL MITRIK","MADISON WEST","MARIKA KORPINEN",1,21,18
"STS22RICHMONDVA","WOMEN'S ADVANCED 4.0+","9TH PLACE",22-04-09,1034,"TIFF DING","STEF DING","HAZEL MITRIK","JENELLE DUMAIS",1,1,0
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","POOL",22-04-14,1035,"OLIVIA JENKI","ALI JENKI","SARAH ALLEN","JULIA TIMAN",1,21,10
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","POOL",22-04-14,1036,"OLIVIA JENKI","ALI JENKI","SARAH ALLEN","JULIA TIMAN",1,21,17
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","POOL",22-04-14,1037,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","SARAH ALLEN","JULIA TIMAN",0,15,21
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","POOL",22-04-14,1038,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","SARAH ALLEN","JULIA TIMAN",1,21,17
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","POOL",22-04-14,1039,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","SARAH ALLEN","JULIA TIMAN",1,21,17
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","SEMI-FINALS",22-04-14,1040,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","SARAH ALLEN","JULIA TIMAN",0,15,21
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","SEMI-FINALS",22-04-14,1041,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","SARAH ALLEN","JULIA TIMAN",1,21,16
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","SEMI-FINALS",22-04-14,1042,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","SARAH ALLEN","JULIA TIMAN",0,18,21
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","SEMI-FINALS",22-04-14,1043,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","SARAH ALLEN","JULIA TIMAN",1,21,18
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","SEMI-FINALS",22-04-14,1044,"ALLI KAUFFMAN ROGERS","BECCA GRAHAM","SARAH ALLEN","JULIA TIMAN",1,21,16
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","1ST PLACE",22-04-14,1045,"OLIVIA JENKI","ALI JENKI","BECCA GRAHAM","ALLI KAUFFMAN ROGERS",1,21,16
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","1ST PLACE",22-04-14,1046,"OLIVIA JENKI","ALI JENKI","BECCA GRAHAM","ALLI KAUFFMAN ROGERS",1,21,18
"2022-USAR-NT-ATL","WOMEN'S 4.5-5.0+","1ST PLACE",22-04-14,1047,"OLIVIA JENKI","ALI JENKI","BECCA GRAHAM","ALLI KAUFFMAN ROGERS",1,21,15
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1048,"KARAH HUI","SARAH ALLEN","BRITT PEREZ","ALICIA TRUJILLO",1,21,7
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1049,"LOU WASHBURN","JOELLE NGUYEN","ALLISON JENNERICH","ALEX BUCKMAN",1,21,19
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1050,"ALLIE FOSTER","KATIE PIERSON","KATIE PARKER","OLIVIA LEE",1,21,13
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1051,"KAYLA WU-FLEMING","KALIN MORGAN","CAYLEIGH MORTON","MADISON PEDDY",1,21,13
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1052,"JACQUELINE YOO","SHACHI PATEL","CECILIA KOWARA","BEKAH SMITH",1,25,23
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1053,"KARAH HUI","SARAH ALLEN","ALLISON JENNERICH","ALEX BUCKMAN",1,21,17
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1054,"PERRIN YORK","MEY HELM","BRITT PEREZ","ALICIA TRUJILLO",1,21,11
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1055,"ALLIE FOSTER","KATIE PIERSON","CAYLEIGH MORTON","MADISON PEDDY",1,21,6
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1056,"KAYLA WU-FLEMING","KALIN MORGAN","SHACHI PATEL","JACQUELINE YOO",1,21,9
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1057,"BEKAH SMITH","CECILIA KOWARA","KATIE PARKER","OLIVIA LEE",0,13,21
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1058,"KARAH HUI","SARAH ALLEN","MEY HELM","PERRIN YORK",1,21,11
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1059,"LOU WASHBURN","JOELLE NGUYEN","BRITT PEREZ","ALICIA TRUJILLO",1,21,13
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1060,"ALLIE FOSTER","KATIE PIERSON","CECILIA KOWARA","BEKAH SMITH",1,21,16
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1061,"KAYLA WU-FLEMING","KALIN MORGAN","KATIE PARKER","OLIVIA LEE",1,21,16
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1062,"JACQUELINE YOO","SHACHI PATEL","CAYLEIGH MORTON","MADISON PEDDY",1,21,16
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1063,"LOU WASHBURN","JOELLE NGUYEN","MEY HELM","PERRIN YORK",1,21,12
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1064,"ALEX BUCKMAN","ALLISON JENNERICH","BRITT PEREZ","ALICIA TRUJILLO",1,21,12
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1065,"ALLIE FOSTER","KATIE PIERSON","SHACHI PATEL","JACQUELINE YOO",1,21,7
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1066,"KAYLA WU-FLEMING","KALIN MORGAN","CECILIA KOWARA","BEKAH SMITH",1,21,13
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1067,"MADISON PEDDY","CAYLEIGH MORTON","KATIE PARKER","OLIVIA LEE",0,9,21
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1068,"KARAH HUI","SARAH ALLEN","JOELLE NGUYEN","LOU WASHBURN",1,21,17
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1069,"PERRIN YORK","MEY HELM","ALLISON JENNERICH","ALEX BUCKMAN",0,17,21
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1070,"ALLIE FOSTER","KATIE PIERSON","KALIN MORGAN","KAYLA WU-FLEMING",0,21,23
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1071,"JACQUELINE YOO","SHACHI PATEL","KATIE PARKER","OLIVIA LEE",1,21,18
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","POOL",22-04-23,1072,"BEKAH SMITH","CECILIA KOWARA","CAYLEIGH MORTON","MADISON PEDDY",1,21,15
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-23,1073,"PERRIN YORK","MEY HELM","CECILIA KOWARA","BEKAH SMITH",1,21,19
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-23,1074,"PERRIN YORK","MEY HELM","CECILIA KOWARA","BEKAH SMITH",1,22,20
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-23,1075,"OLIVIA LEE","KATIE PARKER","BRITT PEREZ","ALICIA TRUJILLO",1,21,8
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-23,1076,"OLIVIA LEE","KATIE PARKER","BRITT PEREZ","ALICIA TRUJILLO",1,1,0
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-23,1077,"JACQUELINE YOO","SHACHI PATEL","CAYLEIGH MORTON","MADISON PEDDY",1,21,16
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","ROUND OF 16",22-04-23,1078,"JACQUELINE YOO","SHACHI PATEL","CAYLEIGH MORTON","MADISON PEDDY",1,21,19
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-23,1079,"KARAH HUI","SARAH ALLEN","MEY HELM","PERRIN YORK",1,21,12
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-23,1080,"KARAH HUI","SARAH ALLEN","MEY HELM","PERRIN YORK",1,21,15
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-23,1081,"LOU WASHBURN","JOELLE NGUYEN","ALLISON JENNERICH","ALEX BUCKMAN",1,21,13
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-23,1082,"LOU WASHBURN","JOELLE NGUYEN","ALLISON JENNERICH","ALEX BUCKMAN",1,21,16
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-23,1083,"KAYLA WU-FLEMING","KALIN MORGAN","KATIE PARKER","OLIVIA LEE",1,1,0
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-23,1084,"KAYLA WU-FLEMING","KALIN MORGAN","KATIE PARKER","OLIVIA LEE",1,21,16
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-23,1085,"ALLIE FOSTER","KATIE PIERSON","SHACHI PATEL","JACQUELINE YOO",1,21,16
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","QUARTER-FINALS",22-04-23,1086,"ALLIE FOSTER","KATIE PIERSON","SHACHI PATEL","JACQUELINE YOO",1,21,17
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","SEMI-FINALS",22-04-23,1087,"KARAH HUI","SARAH ALLEN","JOELLE NGUYEN","LOU WASHBURN",1,21,19
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","SEMI-FINALS",22-04-23,1088,"KARAH HUI","SARAH ALLEN","JOELLE NGUYEN","LOU WASHBURN",1,21,16
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","SEMI-FINALS",22-04-23,1089,"KAYLA WU-FLEMING","KALIN MORGAN","KATIE PIERSON","ALLIE FOSTER",0,0,1
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","SEMI-FINALS",22-04-23,1090,"KAYLA WU-FLEMING","KALIN MORGAN","KATIE PIERSON","ALLIE FOSTER",0,0,1
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","1ST PLACE",22-04-23,1091,"KARAH HUI","SARAH ALLEN","KATIE PIERSON","ALLIE FOSTER",0,12,21
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","1ST PLACE",22-04-23,1092,"KARAH HUI","SARAH ALLEN","KATIE PIERSON","ALLIE FOSTER",1,1,0
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","1ST PLACE",22-04-23,1093,"KARAH HUI","SARAH ALLEN","KATIE PIERSON","ALLIE FOSTER",0,23,25
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","3RD PLACE",22-04-23,1094,"KAYLA WU-FLEMING","KALIN MORGAN","JOELLE NGUYEN","LOU WASHBURN",1,1,0
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","3RD PLACE",22-04-23,1095,"KAYLA WU-FLEMING","KALIN MORGAN","JOELLE NGUYEN","LOU WASHBURN",1,1,0
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","P5: SEMI-FINALS",22-04-23,1096,"ALEX BUCKMAN","ALLISON JENNERICH","MEY HELM","PERRIN YORK",1,1,0
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","P5: SEMI-FINALS",22-04-23,1097,"ALEX BUCKMAN","ALLISON JENNERICH","MEY HELM","PERRIN YORK",1,1,0
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","P5: SEMI-FINALS",22-04-23,1098,"JACQUELINE YOO","SHACHI PATEL","KATIE PARKER","OLIVIA LEE",0,0,1
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","P5: SEMI-FINALS",22-04-23,1099,"JACQUELINE YOO","SHACHI PATEL","KATIE PARKER","OLIVIA LEE",0,0,1
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","5TH PLACE",22-04-23,1100,"ALEX BUCKMAN","ALLISON JENNERICH","KATIE PARKER","OLIVIA LEE",0,0,1
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","5TH PLACE",22-04-23,1101,"ALEX BUCKMAN","ALLISON JENNERICH","KATIE PARKER","OLIVIA LEE",0,0,1
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","P9: SEMI-FINALS",22-04-23,1102,"ALICIA TRUJILLO","BRITT PEREZ","CAYLEIGH MORTON","MADISON PEDDY",0,9,15
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","P9: SEMI-FINALS",22-04-23,1103,"ALICIA TRUJILLO","BRITT PEREZ","CAYLEIGH MORTON","MADISON PEDDY",0,11,15
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","9TH PLACE",22-04-23,1104,"BEKAH SMITH","CECILIA KOWARA","CAYLEIGH MORTON","MADISON PEDDY",1,1,0
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","9TH PLACE",22-04-23,1105,"BEKAH SMITH","CECILIA KOWARA","CAYLEIGH MORTON","MADISON PEDDY",0,0,1
"STS22DALLASTX","WOMEN'S ADVANCED 4.0+","9TH PLACE",22-04-23,1106,"BEKAH SMITH","CECILIA KOWARA","CAYLEIGH MORTON","MADISON PEDDY",1,1,0
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1107,"KATIE PIERSON","ALLIE FOSTER","NERISSA MO","SAKURA KUBOTA",1,21,17
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1108,"NICOL GAHLEY","CAMILLE ANDERSON","TORY WHITE","HAILEE BENNETT",0,18,21
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1109,"KARAH HUI","JACQUELINE YOO","ELENA LARSEN","MOLLIE CRAIGHEAD",1,21,6
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1110,"MEY HELM","PERRIN YORK","JULIE HUESTIS","KAYLA NGAI",1,21,8
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1111,"KATIE PIERSON","ALLIE FOSTER","TORY WHITE","HAILEE BENNETT",1,21,17
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1112,"ALEX BUCKMAN","SEBASTIANI KIM","NERISSA MO","SAKURA KUBOTA",0,16,21
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1113,"KARAH HUI","JACQUELINE YOO","JULIE HUESTIS","KAYLA NGAI",1,21,11
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1114,"MAIA ATON","ABBY HORN","ELENA LARSEN","MOLLIE CRAIGHEAD",1,21,7
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1115,"KATIE PIERSON","ALLIE FOSTER","SEBASTIANI KIM","ALEX BUCKMAN",1,21,13
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1116,"NICOL GAHLEY","CAMILLE ANDERSON","NERISSA MO","SAKURA KUBOTA",1,24,22
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1117,"KARAH HUI","JACQUELINE YOO","ABBY HORN","MAIA ATON",1,21,11
"STS22SEATTLEWA","WOMEN'S ADVANCED 4.0+","POOL",22-05-14,1118,"MEY HELM","PERRIN YORK","ELENA LARSEN","MOLLIE CRAIGHEAD",1,21,9
